304421,1100000000001111111011110110111100110011
304423,0101100101110100101000100000010011000101
304425,0111010110011111010011001001000110010110
304427,1011110111101111000010010000111110100101
304429,1011011010010011110111101011000101001001
304431,0100011100000110110011111111000010001011
304433,1100110111011000011110001100010100000010
304435,0101001001001001101000101010000001111110
304437,1110010101001000000111001100000101101100
304439,0010110010010011001111100000000000000000
304441,1001001010101011010110011111110100010110
304443,1011000011100010110010101110011011001111
304445,0010001010110111110000100100011000101111
304447,0101000000000110000011110111101111000001
304449,0100100101011101000000000001000000000100
304451,0010001001001111110111101111100111111101
304453,0000010110101011111000010001010100000110
304455,0111001011110111011100011111000010000001
304457,0101010001101001000001001100011010100011
304459,1100010111101101110111110100010010011010
304461,1110111100001001000011110100111011001010
304463,1110001100101001101001010010110100010011
304465,0011011000011011110110111101110111010101
304467,0110100000101101010000101100011000110001
304469,1111001010110100000010010000000000000000
304471,1001001010111111100111111101000101101101
304473,1011000101110011001001100001011110001011
304475,1011101011100010000001101100010100000011
304477,0001111100010011000011111100000000011000
304479,1011101010001011000000011001001000000110
304481,1110100100001111011010011101011010011110
304483,1101011000010000111111000000010011000111
304485,1110001110110000100011110100111111000011
304487,0000100110110110000101010000011110001100
304489,1110110100110000110110011010100101111101
304491,0000011000000110110011111000001010101010
304493,1011100001101011101111110011110110001011
304495,1010100101011001001000011010111011001100
304497,0011011001111110101111010100010011010000
304499,1000111000001101011011000000000000000000
304501,1001001000000110101110111000000001011000
304503,1011001000101110101101010111100001000111
304505,0010100111101100100000110100110100000001
304507,1001111000000110000011110000111110001100
304509,1110111000011010111111111101010100000100
304511,0011011101001111111001111100101101010001
304513,0100101001011011101110000001010100001000
304515,1100101110010010010001011110011101111110
304517,0011010100111001000001001100100011001010
304519,1110111100100110110011000110001100000100
304521,0001111000001001000011111001001010101111
304523,0101100111111111111110010101011101100101
304525,0011110011000010111111000000010010001000
304527,1000011111001001010100111100000000111101
304529,0001001110011110101011010000000000000000
304531,1001001000010011001011011011001010010110
304533,1011001100011010110111000111100100101100
304535,1110001101100101110010001110011101010001
304537,0011010000010011000011110000110110000010
304539,1010000111100001110011001000101000000110
304541,1100011000001111100001000101101111011111
304543,0111100110111101101001100000010011001001
304545,0000100010100010111101001101000010000101
304547,0010000110101111000101010000100110110001
304549,0001110101011001111011011110011101010101
304551,0010001100000110110011110101111100110010
304553,1101110011001101001101011001010101110110
304555,1011101000111011110000000010000101001001
304557,1000110011101100110101011101101100001010
304559,1001011111000000111010100000000000000000
304561,1001001010011011011011101011111110110010
304563,1011010010010111111101100001101011011001
304565,0010011101010000101001010001100010001000
304567,0100100100000110000011110101100000010110
304569,0111011011001111100110000101110000000100
304571,1100011101001111110000010100001000000011
304573,1101110100001100001110100001010100001010
304575,0111110001011110101011000110000011101000
304577,1110000010101110000001001100101011111011
304579,1110110110100010010100010110100000010100
304581,0111001000001001000011111100000101001101
304583,1010100010011110111011010001110110110100
304585,0011100101001000011110111101010000010111
304587,0110100000110001111100111111001101110001
304589,1000101000101111100110000000000000000000
