TOW,OSNMA40,source_prn,is_zero_fill,reason
303993,1101010100011001011100001100101110000101,34,false,use_existing_source
303995,1101111001011110010011110010100101100100,34,false,use_existing_source
303997,0111001100001011000011110100001001010001,34,false,use_existing_source
303999,1101001000000110001100111100010000011011,34,false,use_existing_source
304001,0000100100001111011110001100000010010000,34,false,use_existing_source
304003,1110010011011101010011010010001011001011,34,false,use_existing_source
304005,1100010100011101100011010101000011000110,34,false,use_existing_source
304007,1011110010111101000010010000111110101100,34,false,use_existing_source
304009,1101110001010111110110010101110101100110,34,false,use_existing_source
304011,0011010000011011110011111111111011111000,34,false,use_existing_source
304013,1100110101111010010111011100011100000111,34,false,use_existing_source
304015,0001000111001111110011010000101101110011,34,false,use_existing_source
304017,0111111100111010001101000000011110011010,34,false,use_existing_source
304019,0010111111111111010111110000000000000000,34,false,use_existing_source
304021,1001001011101111011000111010101000100110,34,false,use_existing_source
304023,1101011001000011101111000111110011000111,34,false,use_existing_source
304025,1110010000111010110111000101110000011110,34,false,use_existing_source
304027,0000111100011011000011110000110010100010,34,false,use_existing_source
304029,1101000011111110000011111100010100100010,34,false,use_existing_source
304031,1000101101001011110011010100101111101011,34,false,use_existing_source
304033,0001000100000000110101000000100100001111,34,false,use_existing_source
304035,0000000000001001010001000001011111111001,34,false,use_existing_source
304037,0000100111111101001000101100110010100100,34,false,use_existing_source
304039,1001100100010110001001000111001011001101,34,false,use_existing_source
304041,0111101000000110000011111000110101001010,34,false,use_existing_source
304043,1101001011101000011100000010010001001001,34,false,use_existing_source
304045,1011001111011110110110110011000111100010,34,false,use_existing_source
304047,0010100110111000110111110110011011000000,34,false,use_existing_source
304049,0001110111000100110111000000000000000000,34,false,use_existing_source
304051,1001001011110100011000001000101110101101,34,false,use_existing_source
304053,1101011100011011110011111010110101111010,34,false,use_existing_source
304055,0011101001000011011011010100111111000111,34,false,use_existing_source
304057,0010110000001011000011110011001001100101,34,false,use_existing_source
304059,1111001010011110000011100101000100011011,34,false,use_existing_source
304061,1001100100001111011000010001101001100001,34,false,use_existing_source
304063,0100001101111011111000110010001011001101,34,false,use_existing_source
304065,1111100111010111010101100110010000011011,34,false,use_existing_source
304067,1000010010011000000010010000111100100100,34,false,use_existing_source
304069,1101111011001100101001000100111011111011,34,false,use_existing_source
304071,0011011000011011110011110100011110001111,34,false,use_existing_source
304073,0110100110011101000110101011101001110000,34,false,use_existing_source
304075,1110011011010111111001010010101001000110,34,false,use_existing_source
304077,1101101010101110010111111100101010000101,34,false,use_existing_source
304079,0101010111011000110000110000000000000000,34,false,use_existing_source
304081,1001001000010111001100110001110100000101,34,false,use_existing_source
304083,1011001010000001011000010011111010101011,34,false,use_existing_source
304085,0010100111110000100000110100011011111101,34,false,use_existing_source
304087,1001111000011011000011110011101101101001,34,false,use_existing_source
304089,1110111000001100011111111011011000100010,34,false,use_existing_source
304091,0011011101001101111101100110001000101000,34,false,use_existing_source
304093,0100101000111100100011100000100100001111,34,false,use_existing_source
304095,1100101101111100100000100010011001110011,34,false,use_existing_source
304097,0011010101011001001000101100111010001011,34,false,use_existing_source
304099,1110111110111001100000101001101001001101,34,false,use_existing_source
304101,0001111000000110000011111010110110110011,34,false,use_existing_source
304103,0101100110010011010100111110111000101100,34,false,use_existing_source
304105,0011110010000000011010000111101000101101,34,false,use_existing_source
304107,1000011111010111111111010101011011001000,34,false,use_existing_source
304109,0001001110101110010111000000000000000000,34,false,use_existing_source
304111,1001001010110000001010101000111001000101,34,false,use_existing_source
304113,1011001111101011001010011011111101000110,34,false,use_existing_source
304115,1110001110010100101011101010010101000000,34,false,use_existing_source
304117,0011010000001011000011111010000000001010,34,false,use_existing_source
304119,1010000101000100001110000000110000011011,34,false,use_existing_source
304121,1100011000001111010010100000010111101100,34,false,use_existing_source
304123,0111100111001100000001100010001011001111,34,false,use_existing_source
304125,0000100011111011111011010001100100011011,34,false,use_existing_source
304127,0010000101001101000010010000111100111000,34,false,use_existing_source
304129,0001110101101111101000110111101001011000,34,false,use_existing_source
304131,0010001100011011110011110110010010110101,34,false,use_existing_source
304133,1101110000100011110100011110000010111000,34,false,use_existing_source
304135,1011101010111001101001110010000000010010,34,false,use_existing_source
304137,1000110000100110110011111011010100011011,34,false,use_existing_source
304139,1001011111010101100100110000000000000000,34,false,use_existing_source
304141,1001001011000001110010011001111011001001,34,false,use_existing_source
304143,1011010011111010000101101000111110101101,34,false,use_existing_source
304145,0010011110011111100010101101110000000110,34,false,use_existing_source
304147,0100100100011011000011110100000101000111,34,false,use_existing_source
304149,0111011010100000110000100001010100100010,34,false,use_existing_source
304151,1100011101001111001110010101110101100101,34,false,use_existing_source
304153,1101110100111000010100000000100100001111,34,false,use_existing_source
304155,0111110011011110101011000001110101011111,34,false,use_existing_source
304157,1110000010001000001000101100111100111100,34,false,use_existing_source
304159,1110110100010001011101101000101111111011,34,false,use_existing_source
304161,0111001000000110000011110111101010100101,34,false,use_existing_source
304163,1010100010000111011100011001111101000100,34,false,use_existing_source
304165,0011100110101010001001101100100010110101,34,false,use_existing_source
304167,0110100011110100101010101101010011000101,34,false,use_existing_source
304169,1000101010111111010111010000000000000000,34,false,use_existing_source
304171,1001001011010000110101000001000111011001,34,false,use_existing_source
304173,1011010111001010100101001000111111110000,34,false,use_existing_source
304175,1100011011101011011011100011101100000101,34,false,use_existing_source
304177,0111011100001011000011111000011101011100,34,false,use_existing_source
304179,1100011111000111011100011111010100011011,34,false,use_existing_source
304181,1010010100001111111011011000010010000110,34,false,use_existing_source
304183,1100000100001001000110110010001011001111,34,false,use_existing_source
304185,0101001000011101100110000010100000101101,34,false,use_existing_source
304187,0010000111011010000010010000111100001110,34,false,use_existing_source
304189,0011001011111101101010110000000001000111,34,false,use_existing_source
304191,0001001000011011110011110111001110111001,34,false,use_existing_source
304193,1110111111011110101000101100011001100111,34,false,use_existing_source
304195,1000100101011001010101110010110001100001,34,false,use_existing_source
304197,1000110100001101111010011011010111111000,34,false,use_existing_source
304199,1010100111111010000111010000000000000000,34,false,use_existing_source
304201,1001001000100011011000110001110001111000,34,false,use_existing_source
304203,1011011001001000101011010001111100101111,34,false,use_existing_source
304205,1001001011110001100001101100110010111001,34,false,use_existing_source
